"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Estacionamiento/0/Estacionamiento en el lugar","additionalInfo/Estacionamiento/0/Estacionamiento gratuito","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/0/Estacionamiento pagado","additionalInfo/Estacionamiento/1/Estacionamiento gratuito","additionalInfo/Estacionamiento/1/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Garage de stacionamiento gratuito","additionalInfo/Estacionamiento/3/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Para llevar","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Consumo en el lugar","additionalInfo/Opciones de servicio/2/Entrega a domicilio","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones del local/0/Desayunos","additionalInfo/Opciones del local/0/Servicio a la mesa","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Qué ofrece/0/Café","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Comida preparada","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/0/Servicios de reparación","additionalInfo/Qué ofrece/1/Gasolinera con servicio completo","additionalInfo/Qué ofrece/1/Servicios de reparación","additionalInfo/Qué ofrece/2/Intercambio de tanques de propano","additionalInfo/Qué ofrece/3/Lavadero de autos","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Reciclaje/1/Bombillas","additionalInfo/Reciclaje/2/Dispositivos electrónicos","additionalInfo/Servicios/0/Minimercado","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitario","additionalInfo/Servicios/1/Sanitarios unisex","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","additionalOpeningHours/Para llevar/0/day","additionalOpeningHours/Para llevar/0/hours","additionalOpeningHours/Para llevar/1/day","additionalOpeningHours/Para llevar/1/hours","additionalOpeningHours/Para llevar/2/day","additionalOpeningHours/Para llevar/2/hours","additionalOpeningHours/Para llevar/3/day","additionalOpeningHours/Para llevar/3/hours","additionalOpeningHours/Para llevar/4/day","additionalOpeningHours/Para llevar/4/hours","additionalOpeningHours/Para llevar/5/day","additionalOpeningHours/Para llevar/5/hours","additionalOpeningHours/Para llevar/6/day","additionalOpeningHours/Para llevar/6/hours","additionalOpeningHours/Retiro/0/day","additionalOpeningHours/Retiro/0/hours","additionalOpeningHours/Retiro/1/day","additionalOpeningHours/Retiro/1/hours","additionalOpeningHours/Retiro/2/day","additionalOpeningHours/Retiro/2/hours","additionalOpeningHours/Retiro/3/day","additionalOpeningHours/Retiro/3/hours","additionalOpeningHours/Retiro/4/day","additionalOpeningHours/Retiro/4/hours","additionalOpeningHours/Retiro/5/day","additionalOpeningHours/Retiro/5/hours","additionalOpeningHours/Retiro/6/day","additionalOpeningHours/Retiro/6/hours","address","categories/0","categories/1","categories/2","categories/3","categoryName","cid","city","claimThisBusiness","countryCode","description","domain","emails/0","emails/1","emails/2","emails/3","facebooks/0","facebooks/1","facebooks/2","fid","googleFoodUrl","imageUrl","imagesCount","instagrams/0","instagrams/1","instagrams/2","isAdvertisement","kgmid","language","leadsEnrichment","linkedIns/0","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","phones/0","phones/1","phones/2","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","phonesUncertain/16","phonesUncertain/17","phonesUncertain/18","phonesUncertain/19","phonesUncertain/20","phonesUncertain/21","phonesUncertain/22","phonesUncertain/23","phonesUncertain/24","phonesUncertain/25","phonesUncertain/26","phonesUncertain/27","phonesUncertain/28","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","twitters/1","url","website","youtubes/0","youtubes/1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alberti 134, B7203 ACD, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","6984105765666329496","ACD","true","AR",,,,,,,,,,"0x95972769222b5f4b:0x60ec8730c44c9398",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SPqTODHISukpRspZWfIdZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.010563&pitch=0&thumbfov=100","1",,,,"false","/g/11bbrlhtzj","es-419",,,"-36.7778227","-59.0893957",,,,,,,,,,,,,,,,"false","+54 2297 44-0721","+542297440721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJS18rImknl5URmJNMxDCH7GA","B7203",,"2",,"13",,,,,,"2025-07-30T15:08:52.881Z","https://www.google.com/maps/search/ropa/@-36.74721053909538,-59.0866666,15z?hl=es-419","ropa","Provincia de Buenos Aires","Alberti 134","false",,"Los Chavales","4.8",,,"https://www.google.com/maps/search/?api=1&query=Los%20Chavales&query_place_id=ChIJS18rImknl5URmJNMxDCH7GA",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Las Heras 438, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","9181981321996144997","Rauch","false","AR",,,,,,,,,,"0x9597274bf7a5cc13:0x7f6cf35d37da1165",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUcAb1Kl0Z_6J4ftdKdgWoKq2ZvXsMEpNKTLa9eLc8V3vM--Xn0DfeXBT3SAbCDbVxPK6T71Ga3JR7MEI8lt76lyPmqpc-4ODfEtVFco0ZcTCVFW3vsgPPtecBB3LP9ZaEiXyH=w408-h544-k-no","2",,,,"false","/g/11mtjyhzdf","es-419",,,"-36.7717876","-59.0964116",,"miércoles","9 AM to 11:30 PM","jueves","9 AM to 11:30 PM","viernes","9 AM to 11:30 PM","sábado","9 AM to 11:30 PM","domingo","9 AM to 11:30 PM","lunes","9 AM to 11:30 PM","martes","9 AM to 11:30 PM","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJE8yl90snl5URZRHaN13zbH8","B7203",,"1",,"8",,,,,,"2025-07-30T15:08:52.881Z","https://www.google.com/maps/search/ropa/@-36.74721053909538,-59.0866666,15z?hl=es-419","ropa","Provincia de Buenos Aires","Las Heras 438","false",,"Curvas","5",,,"https://www.google.com/maps/search/?api=1&query=Curvas&query_place_id=ChIJE8yl90snl5URZRHaN13zbH8",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo Faustino Sarmiento 50, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de accesorios de moda",,,,"Tienda de accesorios de moda","9111097968247629654","Rauch","true","AR",,,,,,,,,,"0x959727c7ff578d95:0x7e711f54572ee756",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZL6ZOKS8Yh9ceVJsQXj48hHShnz0P_5EGezcPRV03w9E7xrCmS_eMzvEOow9fO06fJTX5fGTT3TkIJ-HtCgL9vodpBSuTemw7VhER7tMrpJ46IpUQR9VRcPuRureJpFqNgHB3ew=w408-h725-k-no","3",,,,"false","/g/11p560ghvl","es-419",,,"-36.7760684","-59.0916189",,"miércoles","9:30 AM to 1 PM, 4:30 to 9 PM","jueves","9:30 AM to 1 PM, 4:30 to 9 PM","viernes","9:30 AM to 1 PM, 4:30 to 9 PM","sábado","9:30 AM to 1 PM, 4:30 to 9 PM","domingo","10:30 AM to 1 PM, 5 to 9 PM","lunes","9:30 AM to 1 PM, 4:30 to 9 PM","martes","9:30 AM to 1 PM, 4:30 to 9 PM","false","+54 9 2268 51-9913","+5492268519913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJlY1X_8cnl5URVucuV1QfcX4","B7203",,"18",,"6",,,,,,"2025-07-30T15:08:58.387Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Domingo Faustino Sarmiento 50","false",,"Casa Moda","4.5",,,"https://www.google.com/maps/search/?api=1&query=Casa%20Moda&query_place_id=ChIJlY1X_8cnl5URVucuV1QfcX4",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alberti 154, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","567324718796706757","Rauch","false","AR",,,,,,,,,,"0x9597279b8e0a8101:0x7df8ad3702d13c5",,"https://lh3.googleusercontent.com/p/AF1QipPZt157Y2ZlnmfM3NZIpy8lD2U1Rnx1cVpK4N8d=w408-h725-k-no","2",,,,"false","/g/11lccn_jrw","es-419",,,"-36.7781915","-59.0893878",,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJAYEKjpsnl5URxRMtcNOK3wc","B7203",,"16",,"0",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Alberti 154","false",,"Los Olivos deco home",,,,"https://www.google.com/maps/search/?api=1&query=Los%20Olivos%20deco%20home&query_place_id=ChIJAYEKjpsnl5URxRMtcNOK3wc","https://instagram.com/losolivosdecohome?igshid=YzAwZjE1ZTI0Zg==",,
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Almte. Brown 1315, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","14791999029877652397","Rauch","true","AR",,,,,,,,,,"0x959727c316486395:0xcd47bcbf0dc7bbad",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t7m-qrepQJ2zhtE-ygBr5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.873&pitch=0&thumbfov=100","1",,,,"false","/g/11j92g6xqy","es-419",,,"-36.7723993","-59.0792796",,"miércoles","9 AM to 6 PM","jueves","9 AM to 6 PM","viernes","9 AM to 6 PM","sábado","9 AM to 6 PM","domingo","9 AM to 6 PM","lunes","9 AM to 6 PM","martes","9 AM to 6 PM","false","+54 249 420-7146","+542494207146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJlWNIFsMnl5URrbvHDb-8R80","B7203",,"15",,"1",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Almte. Brown 1315","false",,"Placas antihumedad Rauch","5",,,"https://www.google.com/maps/search/?api=1&query=Placas%20antihumedad%20Rauch&query_place_id=ChIJlWNIFsMnl5URrbvHDb-8R80",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 555, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de muebles",,,,"Tienda de muebles","16125835728167011617","Rauch","true","AR",,,,,,,,,,"0x95972769b55ce809:0xdfca7a280bb28521",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yNJ0Z5aMpErZsEIIgGxwFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.13815&pitch=0&thumbfov=100","1",,,,"false","/g/11l_8frdsw","es-419",,,"-36.7754341","-59.0898565",,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJCehctWknl5URIYWyCyh6yt8","B7203",,"14",,"0",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Av. San Martín 555","false",,"ZZELLA HOGAR",,,,"https://www.google.com/maps/search/?api=1&query=ZZELLA%20HOGAR&query_place_id=ChIJCehctWknl5URIYWyCyh6yt8",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alem 245, B7203 Rauch, Provincia de Buenos Aires, Argentina",,,,,,"1426320725725534292","Rauch","false","AR",,,,,,,,,,"0x959727ce4d227645:0x13cb4f24a0a5d854",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Noh4E-lk_c5NJTIbYvyPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.56883&pitch=0&thumbfov=100","2",,,,"false","/g/11l_2897q3","es-419",,,"-36.7734867","-59.0934695",,"miércoles","Abierto las 24 horas","jueves","Abierto las 24 horas","viernes","Abierto las 24 horas","sábado","Abierto las 24 horas","domingo","Abierto las 24 horas","lunes","Abierto las 24 horas","martes","Abierto las 24 horas","false","+54 249 432-2855","+542494322855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJRXYiTc4nl5URVNiloCRPyxM","B7203",,"12",,"0",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Alem 245","false",,"Residencia Mi Dulce Hogar",,,,"https://www.google.com/maps/search/?api=1&query=Residencia%20Mi%20Dulce%20Hogar&query_place_id=ChIJRXYiTc4nl5URVNiloCRPyxM",,,
"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,"true",,"true",,,,,,"true",,,,,"true",,,,,"true",,,,"true",,,"true","true",,"true",,,,,,,,"true",,,"true",,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203BPX, Av. San Martín 1096, B7203BPX Rauch, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","10322058837391655460","Rauch","false","AR",,,,,,,,,,"0x95972741c7f9c1a7:0x8f3f51d2f1694224",,"https://lh3.googleusercontent.com/p/AF1QipMyB-q2FqpQu1JwwPDGPAorfC4s_OzJJrmRCJCm=w408-h306-k-no","75",,,,"false","/g/11c5hj4hcz","es-419",,,"-36.7715625","-59.0846531",,"miércoles","8 AM to 12:30 PM, 3:30 to 8 PM","jueves","8 AM to 12:30 PM, 3:30 to 8 PM","viernes","8 AM to 12:30 PM, 3:30 to 8 PM","sábado","9 AM to 1 PM","domingo","Cerrado","lunes","8 AM to 12:30 PM, 3:30 to 8 PM","martes","8 AM to 12:30 PM, 3:30 to 8 PM","false","+54 9 249 433-7624","+5492494337624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJp8H5x0Enl5URJEJp8dJRP48","B7203",,"11",,"32",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","B7203BPX, Av. San Martín 1096","false",,"Electro Rauch","4.9",,,"https://www.google.com/maps/search/?api=1&query=Electro%20Rauch&query_place_id=ChIJp8H5x0Enl5URJEJp8dJRP48",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aristóbulo del Valle 155 7203, B7203AFC Rauch, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","4952818592384357949","Rauch","false","AR",,,,,,,,,,"0x95972701160c1fad:0x44bbf244c405163d",,"https://lh3.googleusercontent.com/p/AF1QipMfuf786OeK2indUemObDodP9qiZRd0H6jkCcpL=w480-h240-k-no","3",,,,"false","/g/11fkttf1cp","es-419",,,"-36.7736551","-59.0910293",,"miércoles","8:30 AM to 12:30 PM, 5 to 9 PM","jueves","8:30 AM to 12:30 PM, 5 to 9 PM","viernes","8:30 AM to 12:30 PM, 5 to 9 PM","sábado","8:30 AM to 1 PM, 6 to 9 PM","domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 5 to 9 PM","martes","8:30 AM to 12:30 PM, 5 to 9 PM","false","+54 249 435-4105","+542494354105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJrR8MFgEnl5URPRYFxETyu0Q","B7203",,"10",,"4",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Aristóbulo del Valle 155 7203","false",,"JM Limpieza","4.3",,,"https://www.google.com/maps/search/?api=1&query=JM%20Limpieza&query_place_id=ChIJrR8MFgEnl5URPRYFxETyu0Q",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Matheu 296, B7203 BBP, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","10989745419986807291","BBP","true","AR",,,,,,,,,,"0x959727758a14befd:0x98836b3bba4a29fb",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrNy5HAo0ywtIfGLJJ6KV33OBLSTtaJHdvk96Mr0VH4q8jfAAQGGmJSvl_Q66H8vOV2VwoU9EvzvyOIG8LtDmXN8oju8P3xOeqRe-Kr1tC5q56oXyk0x7vG9y26Owoou9I1uKMM2g=w533-h240-k-no","12",,,,"false","/g/11qm9q869g","es-419",,,"-36.7815648","-59.0906236",,"miércoles","9 AM to 12:45 PM, 5:30 to 8:30 PM","jueves","9 AM to 12:45 PM, 5:30 to 8:30 PM","viernes","9 AM to 12:45 PM, 5:30 to 8:30 PM","sábado","9 AM to 12:45 PM","domingo","Cerrado","lunes","9 AM to 12:45 PM, 5:30 to 8:30 PM","martes","9 AM to 12:45 PM, 5:30 to 8:30 PM","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ_b4UinUnl5UR-ylKujtrg5g","B7203",,"8",,"7",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Matheu 296","false",,"""La Safita"" artículos de limpieza y bazar.","4.9",,,"https://www.google.com/maps/search/?api=1&query=%22La%20Safita%22%20art%C3%ADculos%20de%20limpieza%20y%20bazar.&query_place_id=ChIJ_b4UinUnl5UR-ylKujtrg5g",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo Faustino Sarmiento 159, B7203 BQC, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","17608483506367117751","BQC","true","AR",,,,,,,,,,"0x95972767ff6c8c37:0xf45de6748e5639b7",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h_5lBa7XsXoKbDT_NjIdmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.217224&pitch=0&thumbfov=100","2",,,,"false","/g/11f2wbzwh3","es-419",,,"-36.7750352","-59.0929525",,"miércoles","9:30 AM to 12 PM, 5 to 8:30 PM","jueves","9:30 AM to 12 PM, 5 to 8:30 PM","viernes","9:30 AM to 12 PM, 5 to 8:30 PM","sábado","9:30 AM to 12 PM","domingo","Cerrado","lunes","9:30 AM to 12 PM, 5 to 8:30 PM","martes","9:30 AM to 12 PM, 5 to 8:30 PM","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJN4xs_2cnl5URtzlWjnTmXfQ","B7203",,"7",,"13",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Domingo Faustino Sarmiento 159","false",,"Voilà","4.6",,,"https://www.google.com/maps/search/?api=1&query=Voil%C3%A0&query_place_id=ChIJN4xs_2cnl5URtzlWjnTmXfQ",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Gral. Paz 865, B7203 ATQ, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","2016329063496146501","ATQ","true","AR",,,,,,,,,,"0x959727cfc34a2db1:0x1bfb7099abfbde45",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohBWYLglyw0igcEbqM_65qogTCQoTb5z1rwY5HlG70iVGw_wHDd9Ar16jgHMOsOSWgvL0R5788Fg2Du4RKv9IsThfGhIsBx2l5gH200LlBGwvxwBaGY-1kw1eY7rduSW-kea5P=w533-h240-k-no","3",,,,"false","/g/11n07_xx4g","es-419",,,"-36.7786454","-59.0797843",,"miércoles","9 AM to 12:30 PM, 5 to 9 PM","jueves","9 AM to 12:30 PM, 5 to 9 PM","viernes","9 AM to 12:30 PM, 5 to 9 PM","sábado","9 AM to 12:30 PM, 5 to 9 PM","domingo","Cerrado","lunes","9 AM to 12:30 PM, 5 to 9 PM","martes","9 AM to 12:30 PM, 5 to 9 PM","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJsS1Kw88nl5URRd77q5lw-xs","B7203",,"6",,"2",,,,,,"2025-07-30T15:08:58.386Z","https://www.google.com/maps/search/hogar/@-36.74721053909538,-59.0866666,15z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Gral. Paz 865","false",,"Todo Resuelto","5",,,"https://www.google.com/maps/search/?api=1&query=Todo%20Resuelto&query_place_id=ChIJsS1Kw88nl5URRd77q5lw-xs",,,
